D_224,02 - FRA,Mixed,geöffnet,,LCM Lausitzer Container & Metall GmbH,Gewerbestraße 6a,01983,Großräschen,Brandenburg,51.578418,14.031013,(035753),26130,(035753),261357,pb224@franchise.euromaster.com,Doreen Hamann,,RL_03,"Abram, Marcus","Blank, Michael",Schneider,Scola,Woydelko,Woydelko,B. Vieregge / Th. Knop / V. Deselears,224A,08:00-17:00-Mittagspause keine-Samstag gschlossen,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,nein,nein,V_AW2,10,224,1,1,3,,,nein,,6,ja,ja,ja,ja,nein,nein,nein,nein,ja,nein,nein,nein,Stufe 1,ja,,134a,nein,nein,nein,nein,nein,nein,ja,nein,Manuel Müller,,nein,nein,nein,ja,nein,nein,nein,ja,ja,nein,ja,ja,nein,,ja,ja,ja,nein,,nein,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,nein,ja,ja,ja,ja,nein,nein,ja,ios,ja,nein,ja,ja,ja,ja,ja,,,,,ja,nein,ja,ja
D_227,02 - FRA,Light,geöffnet,,Reifen+Autoservice Oliver Howe,Friedrich-Wöhler-Straße 47,24536,Neumünster,Schleswig-Holstein,"54,102362",9.984644,(04321),51091,(04321),54100,pb227@franchise.euromaster.com,Oliver Howe,,RL_01,"Witt, Ronald","Blank, Michael",Schneider,Uterhardt,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,227A,08:00-17:00-Mittagspause 12:00-13:00,ja,ja,ja,nein,nein,nein,ja,nein,ja,ja,nein,Keine Angabe,,nein,V_AW4,10,227,3,,,,,ja,,,ja,ja,ja,ja,nein,nein,nein,nein,ja,,nein,nein,Stufe 1,,,,,2D,,,ja,,ja,nein,Jack van der Zon,,ja,nein,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,ja,nein,nein,nein,nein,ja,ja,ja,ja,ja,android,ja,nein,ja,ja,ja,ja,ja,ja,,,,ja,nein,ja,ja
D_229,02 - FRA,Mixed,geöffnet,,SRT Schreiber,Bei den Froschäckern 2,99098,Erfurt,Thüringen,50.978158,11.124844,(0361),26290735,(0361),26290737,pb229@franchise.euromaster.com,Dirk Schreiber,,RL_05,"Seibel, Alexander","Blank, Michael",Schneider,Hundeshagen,Woydelko,Woydelko,B. Vieregge / Th. Knop / V. Deselears,229A,08:00-17:00-Mittagspause keine-Samstag 8-12 Uhr,ja,nein,ja,nein,nein,nein,nein,nein, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW3,10,229,2,2,,,,nein,,,ja,ja,ja,nein,ja,ja,ja,ja,,,,ja,nein,nein,,134a,nein,2D,,Rollenprüfstand,ja,nein,ja,nein,Manuel Müller,,nein,ja,ja,ja,ja,nein,nein,ja,nein,ja,ja,ja,nein,,ja,ja,nein,ja,,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,ja,ja,android,nein,nein,nein,nein,ja,nein,nein,,,,,ja,ja,nein,ja
D_230,02 - FRA,Mixed,geöffnet,,Reifenservice Quirmbach eK,Gewerbestr. 19,66482,Zweibrücken,Rheinland-Pfalz,49.254999,7.384254,(06332),18608,(06332),906587,pb230@franchise.euromaster.com,Martin Quirmbach,,RL_11,"Kin, Nazaret","Erdmann, Ronny",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,230A,"08:00-17:00-Mittagspause 12:00-13:00, Samstag 08:00-12:00",nein,nein,ja,nein,nein,nein,nein,nein, , ,nein,0-4 Fahrzeuge pro Woche,,nein,V_AW4,10,230,,,,,,nein,,,ja,ja,ja,ja,ja,ja,ja,ja,,,,nein,Stufe 1,,,nein,,,,,nein,,ja,nein,Kai Bohrmann,,nein,ja,ja,nein,nein,nein,nein,ja,ja,nein,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,nein,nein,ja,nein,ja,nein,nein,ja,nein,nein,nein,nein,nein,ja,android,nein,nein,nein,nein,ja,nein,nein,,,,,ja,nein,ja,ja
D_232,02 - FRA,Light,geöffnet,,Auto-Bottke GmbH,Braunschweiger Tor 6-7,38350,Helmstedt,Niedersachsen,52.229385,"10,999212",(05351),58810,(05351),5881 88,pb232@franchise.euromaster.com,Christian Bottke,,RL_06,"Duvigneau, Stephan","Blank, Michael",Schneider,Kemnitz,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,232A,08:00-17:00-Mittagspause keine-Samstag 9.00 Uhr-12.00 Uhr,nein,ja,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW2,10,232,3,0,3,,,ja,,12,ja,ja,ja,ja,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 3,ja,alle,alle,ja,2D,nein,Plattenprüfstand,ja,ja,ja,nein,Jack van der Zon,,ja,nein,ja,ja,nein,nein,ja,ja,ja,ja,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,ja,nein,ja,ja,ios,ja,nein,ja,Stümpel,ja,ja,ja,ja,,,,ja,ja,ja,ja
D_682,02 - FRA,Light,geöffnet,,AutoServiceZentrum Germania GmbH,Jahnstr. 54,73037,Göppingen,Baden-Württemberg,"48,698461","9,653427",(07161),69031,(07161),14742,pb682@franchise.euromaster.com,Samir Shatri,,RL_13,"Ehrlinger, Steffen","Erdmann, Ronny",Schneider,Hampel,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,682A,08:00-17:00-Mittagspause 12:00 - 13:00 Uhr-Samstag geschlossen,ja,nein,ja,nein,nein,nein,ja,nein, , ,nein,Keine Angabe,,ja,V_AW4,10,682,,,,,,nein,,,ja,ja,ja,ja,nein,nein,nein,nein,,,,ja,Stufe 1,,,,,,,,ja,,nein,nein,,,ja,nein,nein,ja,,ja,nein,ja,ja,ja,ja,,ja,ja,ja,,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,ja,ios,ja,ja,ja,nein,ja,nein,nein,,,,,ja,ja,ja,nein
D_269,02 - FRA,Light,geöffnet,,Fahrzeug-Service-Heuzeroth,Rosenstr. 6,63579,Freigericht,Hessen,50.148198,9.111509,(06055),8820596,,,pb269@franchise.euromaster.com,Christian Heuzeroth,,RL_10,"Teige, Eric","Erdmann, Ronny",Mion,Bulut,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,269A,08:30-18:00-Mittagspause 12:30-14.00 Uhr-Samstag geschlossen,nein,ja,ja,nein,nein,nein,ja,nein, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW6,10,269,,,,,,nein,,,ja,ja,ja,nein,nein,nein,nein,nein,,nein,nein,ja,Stufe 3,,,,,,,,ja,,ja,nein,Kai Bohrmann,,ja,nein,nein,ja,nein,nein,nein,ja,ja,ja,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,ja,nein,nein,nein,android,ja,ja,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_276,02 - FRA,Light,geöffnet,,Auto-Seeger GmbH,Königsbergerstraße 1,64354,Reinheim,Hessen,"49,820361",8.830106,(06162),3381,(06162),6381,pb276@franchise.euromaster.com,Alexander Seeger,,RL_10,"Teige, Eric","Erdmann, Ronny",Mion,Bulut,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,276A,07:00-17:00-Mittagspause keine-,nein,nein,ja,nein,nein,nein,ja,nein,ja, ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,nein,V_AW6,10,276,,,,,,nein,,,ja,ja,ja,nein,nein,nein,nein,nein,,,nein,ja,Stufe 2,,,,,,,,ja,,nein,nein,,,nein,nein,nein,ja,nein,nein,nein,ja,nein,ja,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,ja,nein,ja,nein,ios,ja,ja,nein,ja,ja,nein,nein,ja,,,,ja,ja,ja,nein
D_278,02 - FRA,Light,geöffnet,,R.S.B. Meisterwerkstatt,Segeberger Str. 16,23863,Kayhude,Schleswig-Holstein,53.751531,"10,127462",(040),83983474,(040),98269430,pb278@franchise.euromaster.com,,,RL_01,"Witt, Ronald","Blank, Michael",Schneider,Uterhardt,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,278A,08:00-17:00-Mittagspause 12:00-13:00- Freitags von 08:00 bis 16:00  Mittagspause 12:00-13:00 von Samstag geschlossen,nein,nein,ja,nein,nein,nein,ja,nein,ja,ja,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW4,10,278,,,,,,ja,ja,12,ja,ja,ja,nein,nein,nein,nein,nein,,nein,nein,ja,Stufe 1,,,,,,,,ja,nein,ja,nein,Jack van der Zon,,ja,nein,nein,nein,nein,nein,nein,ja,ja,ja,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,ja,nein,nein,nein,ja,android,ja,ja,ja,ja,ja,ja,ja,ja,,,ja,ja,ja,ja,ja
D_292,02 - FRA,Light,geöffnet,,Auto Minor e.K.,Im Längeln 5,56357,Miehlen,Rheinland-Pfalz,50.214616,7.844935,(06772),1633,(06772),2774,pb292@franchise.euromaster.com,Rudolf Minor,,RL_09,"Bornkessel, Daniel","Erdmann, Ronny",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,292A,"08:00-17:00 Mittagspause 12:00-13:00, Samstag 08:00-12:00",nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,,ja,V_AW4,10,292,,,,,,nein,,,ja,ja,ja,nein,nein,nein,nein,nein,,,nein,ja,Stufe 2,,,,,,,,ja,,nein,nein,Kai Bohrmann,,ja,nein,nein,nein,nein,nein,nein,ja,ja,nein,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,nein,ja,ja,nein,ja,ja,nein,nein,nein,android,ja,ja,nein,ja,ja,nein,nein,,,,,ja,ja,ja,nein
D_296-01,02 - FRA,Light,geöffnet,,Autohaus Katz KG,Pforzheimerstr.17,76227,Karlsruhe,Baden-Württemberg,"49,003285","8,466888",(0721),403058,(0721),403106,pb296-01@franchise.euromaster.com,Fritz Katz,,RL_11,"Kin, Nazaret","Erdmann, Ronny",Mion,Mis,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,296A,07:00-18:00-Mittagspause keine-Samstag geschlossen,ja,ja,ja,nein,nein,nein,ja,ja, , ,nein,Keine Angabe,,ja,V_AW3,10,296A,,,,,,ja,,,ja,ja,ja,ja,nein,nein,nein,nein,,,nein,ja,Stufe 3,,,,,,,,ja,,ja,ja,Kai Bohrmann,,ja,,ja,ja,ja,nein,nein,ja,ja,ja,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,nein,nein,ja,nein,,,,ja,ja,ios,ja,ja,ja,Dexter,ja,nein,nein,,,,,ja,ja,ja,ja
D_302,02 - FRA,Light,geöffnet,,CarPaint GmbH,Max von Laue Weg 7b,38448,Wolfsburg,Niedersachsen,52.424309,10.866893,(05363),8107910,(05363),8107912,pb302@franchise.euromaster.com,Jens Pesel,,RL_06,"Duvigneau, Stephan","Blank, Michael",Schneider,Kemnitz,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,302A,07:30-17:00-Mittagspause keine-Samstag geschlossen,nein,ja,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW2,10,302,5,3,,,,ja,,,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,ja,Stufe 2,ja,,alle,ja,3D,ja,Rollenprüfstand,ja,ja,ja,nein,Jack van der Zon,,ja,nein,nein,ja,nein,nein,ja,ja,ja,ja,ja,ja,ja,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,ja,ios,ja,ja,ja,ja,ja,nein,nein,ja,,,,ja,ja,ja,ja
D_393,02 - FRA,Light,geöffnet,,Autofit Farge GmbH,Claus von Lübken Str. 19,28777,Bremen,Bremen,"53,204692","8,533179",(0421),9884045,(0421),9884046,pb393@franchise.euromaster.com,Dennis Beller ,,RL_02,"Nüßler, Martin","Blank, Michael",Mion,Hedemann,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,393A,08:00-18:00-Mittagspause 12:00_13:00 uhr-Samstag 10:00-13:00,nein,nein,ja,nein,nein,nein,ja,nein, , ,nein,Keine Angabe,,ja,V_AW4,10,393,,,,,,nein,,,ja,nein,ja,nein,nein,nein,nein,nein,,,nein,ja,Stufe 2,,,,,,,,ja,,ja,nein,Jack van der Zon,,nein,nein,nein,ja,nein,nein,ja,ja,ja,nein,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,ja,android,ja,nein,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_397-01,02 - FRA,Light,geöffnet,,Heinemann Gruppe GmbH,Otto-von-Guericke-Str. 2c,38855,Wernigerode,Sachsen-Anhalt,51.848472,10.813128,(03943),553110,(03943),553229,pb397-01@franchise.euromaster.com,Steffi Heinemann,,RL_06,"Duvigneau, Stephan","Blank, Michael",Schneider,Kemnitz,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,397A,07:30-18:00-Mittagspause keine-Samstag 09:00-13:00,nein,ja,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW2,10,397A,,,3,,,ja,,5,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 3,ja,,alle,nein,2D,nein,Rollenprüfstand,ja,nein,ja,nein,Manuel Müller,,nein,nein,nein,ja,nein,nein,ja,ja,nein,ja,ja,ja,nein,,ja,ja,nein,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,ja,android,ja,ja,nein,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_397-02,02 - FRA,Light,geöffnet,,Heinemann Gruppe GmbH,Gesellensteig 39,38229,Salzgitter,Niedersachsen,52.166713,10.357659,(05341),888110,(05341),888140,pb397-02@franchise.euromaster.com,Marc Heinemann,,RL_06,"Duvigneau, Stephan","Blank, Michael",Schneider,Kemnitz,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,397B,07:30-18:00-Mittagspause keine-Samstag 09:00-13:00,nein,ja,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW2,10,397B,,,3,,,ja,,5,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 3,ja,,alle,nein,2D,nein,Rollenprüfstand,ja,nein,ja,nein,Manuel Müller,,nein,nein,nein,ja,nein,nein,ja,ja,ja,ja,ja,ja,nein,,ja,ja,nein,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,ja,android,ja,ja,nein,Dexter,ja,nein,nein,,,,,ja,ja,ja,ja
D_445,02 - FRA,Light,geöffnet,,Autoservice Valder UG,Rastenweg 7,53489,Sinzig,Rheinland-Pfalz,50.545475,7.267092,(02642),994096,(02642),994098,pb445@franchise.euromaster.com,Peter Valder,,RL_09,"Bornkessel, Daniel","Erdmann, Ronny",Mion,Legermann,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,445A,07:45-17:00-Mittagspause 12:00 - 13:00-Samstag 8:00 - 12:00,nein,nein,ja,nein,nein,nein,ja,nein, , ,nein,Keine Angabe,,ja,V_AW4,10,445,,,,,,nein,,0,ja,ja,ja,ja,nein,nein,nein,nein,,,nein,ja,nein,,,,,,,,ja,,ja,nein,Rene Keller,,nein,nein,nein,nein,nein,nein,nein,ja,,,,,,,,,,,,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,nein,ja,ja,ja,ja,ja,ja,nein,ja,android,nein,nein,nein,ja,ja,nein,nein,,,,,ja,ja,nein,ja
D_489,02 - FRA,Light,geöffnet,,Auto Schulte GmbH,Lankumer Ring 12-14,49661,Cloppenburg,Niedersachsen,"52,839508","8,065912",(04471),9170,(04471),917172,pb489@franchise.euromaster.com,Simon Haring,,RL_02,"Nüßler, Martin","Blank, Michael",Schneider,Hedemann,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,489A,07:45-17:00-Mittagspause 12:00-13:00-Samstag 8:00-12:00,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,Keine Angabe,KFZ - Meister,ja,V_AW3,10,489,4,3,4,2,12,ja,ja,0,ja,nein,nein,nein,nein,nein,nein,nein,ja,nein,nein,ja,nein,nein,alle,alle,nein,nein,nein,Rollenprüfstand,ja,ja,ja,nein,Jack van der Zon,0,nein,nein,nein,nein,nein,nein,ja,ja,,,,,,,,,,,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,ja,ja,nein,ja,android,ja,ja,nein,ja,nein,nein,nein,,,,,ja,ja,nein,ja
D_613,02 - FRA,Light,geöffnet,,Karosseriebau Heinz GmbH & Co. KG,Schulweg 40,26532,Großheide,Niedersachsen,"53,566645","7,355024",(04936),990791,(04936),990793,pb613@franchise.euromaster.com,Otto Heinz,,RL_02,"Nüßler, Martin","Blank, Michael",Schneider,Kemnitz,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,613A,08:00-17:00-Mittagspause 13:00-14:00-Samstag geschlossen,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,Keine Angabe,,ja,V_AW3,10,613,,,,,,ja,,,ja,ja,ja,nein,nein,nein,nein,nein,,,,ja,Stufe 2,,,,,,,,ja,,ja,nein,Jack van der Zon,,ja,nein,nein,ja,nein,nein,nein,ja,ja,ja,ja,ja,nein,,ja,ja,nein,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,ja,ohne Tablet/Nutzung,ja,nein,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_677,02 - FRA,Light,geöffnet,,JT Garage GmbH,Sankt-Florian -Str. 8,55252,Mainz-Kastel,Hessen,50.023261,8.271074,(0156),78653419,,,pb677@franchise.euromaster.com,Florian Haug,,RL_10,"Teige, Eric","Erdmann, Ronny",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,677A,09:00-17:00-Mittagspause keine,nein,nein,nein,nein,nein,nein,ja,nein, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,nein,V_AW6,10,677,3,0,3,,,nein,,,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 2,nein,,nein,nein,3D,nein,nein,ja,ja,ja,nein,Kai Bohrmann,,nein,nein,nein,nein,nein,nein,nein,ja,ja,nein,ja,ja,nein,,ja,ja,nein,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,nein,ja,ja,ja,ja,ja,nein,nein,nein,android,nein,nein,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_678,02 - FRA,Light,geöffnet,,Autohaus Nothhelfer GmbH & Co.KG,Balinger Str. 125,78628,Rottweil,Baden-Württemberg,48.179156,8.632901,(0741),53560,(0741),535656,pb678@franchise.euromaster.com,Peter Fischer-Nothhelfer,,RL_14,"Vogler, Daniel","Erdmann, Ronny",Schneider,Hampel,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,678A,07:30-18:00-Mittagspause keine-Samstag 09:00 bis 12:00,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,,ja,V_AW4,10,678,,,,,,ja,,,ja,ja,ja,nein,nein,nein,nein,nein,,,nein,ja,Stufe 2,,,,,,,,ja,,ja,nein,Kai Bohrmann,,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,ja,ja,nein,ja,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,ja,android,ja,ja,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_683,02 - FRA,Light,geöffnet,,Friebe-Autoteile-Fachmarkt,Emil-Mechau-Str. 2,38723,Seesen,Niedersachsen,51.879411,10.155814,(05381),3151,(05381),3152,pb683@franchise.euromaster.com,Andreas Frank,,RL_06,"Duvigneau, Stephan","Blank, Michael",Schneider,Kemnitz,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,683A,08:00-17:30-Mittagspause keine-Samstag geschlossen,nein,ja,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW2,10,683,5,1,3,,,ja,,,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 1,nein,,alle,nein,2D,nein,Rollenprüfstand,ja,nein,ja,nein,Manuel Müller,,nein,nein,nein,ja,nein,nein,nein,ja,,,,,,,,,,,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,ja,ja,ja,ja,ja,ja,nein,ja,ios,ja,nein,nein,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_716,02 - FRA,Light,geöffnet,,Autohaus Steinke GmbH,Am Bahnhof 6,59823,Arnsberg,Nordrhein-Westfalen,51.393012,8.133726,(02937),6496,(02937),2535,pb716@franchise.euromaster.com,Marcel Grote,,RL_07,"Franzen, Bernd","Blank, Michael",Mion,Pater,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,716A,8-18-Mittagspause keine-Samstag 9-12 Uhr,nein,ja,ja,nein,nein,nein,ja,ja, , ,nein,Keine Angabe,KFZ - Meister,ja,V_AW3,10,716,3,1,3,,,ja,,,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 2,ja,alle,alle,ja,3D,nein,Rollenprüfstand,ja,ja,ja,ja,Rene Keller,,nein,nein,nein,ja,nein,nein,ja,ja,ja,nein,ja,ja,nein,,ja,nein,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,nein,ja,ja,ja,ja,ja,ja,ja,ja,android,nein,nein,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_726,02 - FRA,Light,geöffnet,,AMS Reese GmbH,Carl-Zeiss-Str.6,97424,Schweinfurt,Bayern,50.036434,10.233893,(09721),77310,,,pb726-01@franchise.euromaster.com,Robert Erhard,,RL_05,"Seibel, Alexander","Blank, Michael",Schneider,N.N.,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,726A,08:00-19:00-Mittagspause keine-Samstag 09:00-17:00,ja,ja,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW3,10,726,4,1,,,,ja,,10,ja,ja,ja,ja,nein,nein,nein,nein,,,,ja,Stufe 3,ja,,alle,ja,3D,,Rollenprüfstand,ja,nein,ja,ja,Manuel Müller,,nein,nein,ja,ja,ja,ja,nein,ja,ja,ja,ja,nein,ja,,ja,nein,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,ja,android,ja,ja,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_729,02 - FRA,Light,geöffnet,,Autoservice Weiß,Gerolsteinertraße 47,54570,Pelm,Rheinland-Pfalz,50.224535,6.677895,(06591),608,(06591),8364,pb729@franchise.euromaster.com,,,RL_09,"Bornkessel, Daniel","Erdmann, Ronny",Mion,Legermann,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,729A,Mo-Do 08:00-17:00 -Freitag 08:00-12:00,nein,ja,ja,nein,nein,nein,ja,nein, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW4,10,729,4,1,5,,,nein,,0,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 1,nein,,alle,nein,2D,nein,Rollenprüfstand,ja,nein,ja,nein,Rene Keller,,nein,nein,nein,nein,nein,nein,nein,ja,,,,,,,,,,,,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,nein,ja,ja,ja,nein,ja,nein,nein,ja,android,ja,nein,ja,ja,ja,nein,nein,ja,,,,ja,ja,ja,ja
D_741,02 - FRA,Light,geöffnet,,Auto Fuchs,Dr.-Pfannenstiel-Str. 4,93128,Regenstauf,Bayern,49.110454,12.123917,(09402),780280,(09402),780069,pb741@franchise.euromaster.com,Schulze Steven,,RL_15,"Schleger, Michael","Erdmann, Ronny",Schneider,Geier,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,741A,Mo.-Do. 08:00-12:15 & 13:00 - 17:30 / Fr. 08:00-13:00 Samstag: Geschlossen ,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,Keine Angabe,KFZ - Meister,ja,V_AW3,10,741,,,,,,ja,,,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,Stufe 3,ja,alle,alle,ja,3D,ja,Rollenprüfstand,ja,ja,ja,nein,Manuel Müller,,ja,nein,nein,nein,nein,nein,nein,ja,,,,,,,,,,,,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,nein,ja,ja,ja,ja,ja,nein,nein,nein,android,ja,ja,ja,ja,nein,nein,nein,ja,,,,ja,ja,ja,ja
D_750,02 - FRA,Light,geöffnet,,Frahnow GmbH,Limberger Str. 2,03044,Cottbus,Brandenburg,51.780638,14.318812,(0355),2901320,(0355),29013299,pb750@franchise.euromaster.com,Oliver Otto,,RL_03,"Abram, Marcus","Blank, Michael",Schneider,Kloy,Woydelko,Woydelko,B. Vieregge / Th. Knop / V. Deselears,750A,07:00-18:00-Mittagspause keine-Samstag 08:00:-13:00 Uhr,nein,nein,nein,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,nein,V_AW4,10,750,4,2,3,,,ja,,,ja,ja,ja,nein,nein,nein,nein,nein,ja,ja,nein,ja,Stufe 3,ja,,alle,nein,3D,nein,Rollenprüfstand,ja,ja,ja,nein,Manuel Müller,,nein,nein,nein,ja,nein,nein,nein,nein,ja,nein,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,ja,android,ja,ja,nein,ja,ja,nein,nein,,,,,ja,ja,ja,ja
